training_seed,task,std_key,candidate_count,sharp_cert_pass_rate,sharp_cert_pass_n,sharp_cert_pass_lower95_wilson,flip_risk_upper95_from_coverage,observed_flip_rate,flip_when_sharp_cert_fail_rate,risk_coverage_aurc
3074,PushT,0.04,8,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.05000000074505806,0.625,0.001999999999999999
3074,PushT,0.04,16,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.03999999910593033,0.5,0.0015999999999999992
3074,PushT,0.04,32,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.029999999329447746,0.3333333432674408,0.0013499999999999994
3074,PushT,0.04,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.05000000074505806,0.4166666567325592,0.0024999999999999996
3074,PushT,0.05,8,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.009999999776482582,0.1111111119389534,0.0004499999999999999
3074,PushT,0.05,16,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.019999999552965164,0.25,0.0007999999999999996
3074,PushT,0.05,32,0.8899999856948853,89,0.8279141735549224,0.17208582644507764,0.03999999910593033,0.3636363744735718,0.0019999999999999996
3074,PushT,0.05,65,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.05999999865889549,0.4615384638309479,0.002999999999999999
3074,PushT,0.06,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,PushT,0.06,16,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.009999999776482582,0.3333333432674408,0.00015000000000000015
3074,PushT,0.06,32,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.03999999910593033,0.5714285969734192,0.0013999999999999991
3074,PushT,0.06,65,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.05999999865889549,0.4615384638309479,0.0044444444444444444
3074,PushT,0.07,8,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.019999999552965164,0.25,0.0007999999999999996
3074,PushT,0.07,16,0.8899999856948853,89,0.8279141735549224,0.17208582644507764,0.029999999329447746,0.27272728085517883,0.0014999999999999996
3074,PushT,0.07,32,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.09000000357627869,0.692307710647583,0.005222222222222221
3074,PushT,0.07,65,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.05999999865889549,0.4615384638309479,0.003722222222222222
3074,PushT,0.08,8,0.949999988079071,95,0.9008389147209472,0.09916108527905276,0.009999999776482582,0.20000000298023224,0.0002500000000000002
3074,PushT,0.08,16,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.009999999776482582,0.1428571492433548,0.0003499999999999998
3074,PushT,0.08,32,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.03999999910593033,1.0,0.0008000000000000007
3074,PushT,0.08,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.05000000074505806,0.4166666567325592,0.0024999999999999996
3072,Reacher,0.0,8,0.23999999463558197,24,0.17719408215004157,0.8228059178499585,0.5600000023841858,0.7368420958518982,0.2871444444444444
3072,Reacher,0.0,16,0.11999999731779099,12,0.0763260081195623,0.9236739918804378,0.6899999976158142,0.7840909361839294,0.43264444444444444
3072,Reacher,0.0,32,0.07999999821186066,8,0.04566311588237959,0.9543368841176204,0.8299999833106995,0.9021739363670349,0.5802222222222222
3072,Reacher,0.0,65,0.05000000074505806,5,0.02454736342580413,0.9754526365741959,0.8799999952316284,0.9263157844543457,0.6829999999999999
3072,Reacher,0.01,8,0.5699999928474426,57,0.48778187710971377,0.5122181228902862,0.20000000298023224,0.4651162922382355,0.04843333333333333
3072,Reacher,0.01,16,0.44999998807907104,45,0.370560970694454,0.6294390293055461,0.30000001192092896,0.5454545617103577,0.08855555555555555
3072,Reacher,0.01,32,0.3499999940395355,35,0.27643636051842596,0.7235636394815741,0.4099999964237213,0.6307692527770996,0.15294444444444447
3072,Reacher,0.01,65,0.23999999463558197,24,0.17719408215004157,0.8228059178499585,0.5400000214576721,0.7105262875556946,0.24077777777777779
3072,Reacher,0.02,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.02,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.02,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.02,65,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3072,Reacher,0.03,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Reacher,0.03,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Reacher,0.03,32,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.009999999776482582,0.1428571492433548,0.0003499999999999998
3072,Reacher,0.03,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.05999999865889549,0.5,0.003666666666666666
3072,Reacher,0.04,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Reacher,0.04,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Reacher,0.04,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3072,Reacher,0.04,65,0.8999999761581421,90,0.8396444903889078,0.16035550961109224,0.019999999552965164,0.20000000298023224,0.0009999999999999998
3072,Reacher,0.05,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.05,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3072,Reacher,0.05,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3072,Reacher,0.05,65,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.019999999552965164,0.3333333432674408,0.0006000000000000006
3072,Reacher,0.06,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.06,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.06,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Reacher,0.06,65,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Reacher,0.07,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.009999999776482582,1.0,5.000000000000004e-05
3072,Reacher,0.07,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Reacher,0.07,32,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.009999999776482582,0.25,0.00020000000000000017
3072,Reacher,0.07,65,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.029999999329447746,0.3333333432674408,0.0013499999999999994
3072,Reacher,0.08,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.08,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Reacher,0.08,32,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.009999999776482582,1.0,5.000000000000004e-05
3072,Reacher,0.08,65,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.019999999552965164,0.6666666865348816,0.0003000000000000003
3073,Reacher,0.0,8,0.18000000715255737,18,0.12550713943266184,0.8744928605673381,0.6299999952316284,0.7682926654815674,0.3478222222222222
3073,Reacher,0.0,16,0.11999999731779099,12,0.0763260081195623,0.9236739918804378,0.7300000190734863,0.8295454382896423,0.44192222222222216
3073,Reacher,0.0,32,0.05000000074505806,5,0.02454736342580413,0.9754526365741959,0.7799999713897705,0.821052610874176,0.4878333333333333
3073,Reacher,0.0,65,0.009999999776482582,1,0.0022340928334547497,0.9977659071665452,0.8399999737739563,0.8484848737716675,0.6317777777777778
3073,Reacher,0.01,8,0.4399999976158142,44,0.36099927149045496,0.639000728509545,0.3100000023841858,0.5535714030265808,0.10346666666666665
3073,Reacher,0.01,16,0.3400000035762787,34,0.2672143718165486,0.7327856281834514,0.4000000059604645,0.6060606241226196,0.1477111111111111
3073,Reacher,0.01,32,0.23000000417232513,23,0.16844024034878263,0.8315597596512174,0.5299999713897705,0.6883116960525513,0.22928888888888888
3073,Reacher,0.01,65,0.15000000596046448,15,0.10053686766030076,0.8994631323396992,0.6399999856948853,0.7529411911964417,0.31905555555555554
3073,Reacher,0.02,8,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.019999999552965164,0.2857142984867096,0.0006999999999999996
3073,Reacher,0.02,16,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.05000000074505806,0.4166666567325592,0.0031666666666666666
3073,Reacher,0.02,32,0.7300000190734863,73,0.651630320012513,0.348369679987487,0.10999999940395355,0.40740740299224854,0.016355555555555554
3073,Reacher,0.02,65,0.5899999737739563,59,0.5077672426627459,0.49223275733725413,0.2199999988079071,0.5365853905677795,0.043555555555555556
3073,Reacher,0.03,8,0.949999988079071,95,0.9008389147209472,0.09916108527905276,0.019999999552965164,0.4000000059604645,0.0005000000000000004
3073,Reacher,0.03,16,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.029999999329447746,0.5,0.0009000000000000007
3073,Reacher,0.03,32,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.03999999910593033,0.3333333432674408,0.0026666666666666666
3073,Reacher,0.03,65,0.800000011920929,80,0.7266961911903833,0.2733038088096167,0.05999999865889549,0.30000001192092896,0.0063333333333333314
3073,Reacher,0.04,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Reacher,0.04,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Reacher,0.04,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3073,Reacher,0.04,65,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.05000000074505806,0.5555555820465088,0.0022499999999999994
3073,Reacher,0.05,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Reacher,0.05,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Reacher,0.05,32,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.019999999552965164,0.3333333432674408,0.0006000000000000006
3073,Reacher,0.05,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.05000000074505806,0.4166666567325592,0.0031666666666666666
3073,Reacher,0.06,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Reacher,0.06,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Reacher,0.06,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3073,Reacher,0.06,65,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.0,0.0,0.0
3073,Reacher,0.07,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Reacher,0.07,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Reacher,0.07,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3073,Reacher,0.07,65,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.019999999552965164,0.3333333432674408,0.0006000000000000006
3073,Reacher,0.08,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3073,Reacher,0.08,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3073,Reacher,0.08,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3073,Reacher,0.08,65,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.009999999776482582,0.25,0.00020000000000000017
3074,Reacher,0.0,8,0.1599999964237213,16,0.10878443008429016,0.8912155699157098,0.6600000262260437,0.7857142686843872,0.42776666666666674
3074,Reacher,0.0,16,0.09000000357627869,9,0.05311278158811268,0.9468872184118873,0.7799999713897705,0.8571428656578064,0.5674444444444444
3074,Reacher,0.0,32,0.029999999329447746,3,0.012051814249279914,0.9879481857507201,0.8500000238418579,0.876288652420044,0.6696666666666666
3074,Reacher,0.0,65,0.009999999776482582,1,0.0022340928334547497,0.9977659071665452,0.9200000166893005,0.9292929172515869,0.7605555555555555
3074,Reacher,0.01,8,0.5400000214576721,54,0.4580473285990473,0.5419526714009527,0.12999999523162842,0.28260868787765503,0.0334
3074,Reacher,0.01,16,0.44999998807907104,45,0.370560970694454,0.6294390293055461,0.25,0.4545454680919647,0.08822222222222223
3074,Reacher,0.01,32,0.3700000047683716,37,0.29498849195331245,0.7050115080466876,0.3499999940395355,0.5555555820465088,0.14556666666666668
3074,Reacher,0.01,65,0.25,25,0.18599792395941467,0.8140020760405853,0.47999998927116394,0.6399999856948853,0.23500000000000004
3074,Reacher,0.02,8,0.7300000190734863,73,0.651630320012513,0.348369679987487,0.10000000149011612,0.37037035822868347,0.010555555555555554
3074,Reacher,0.02,16,0.6299999952316284,63,0.5481393845496871,0.45186061545031286,0.1599999964237213,0.4324324429035187,0.02091111111111111
3074,Reacher,0.02,32,0.5,50,0.41884779611252954,0.5811522038874705,0.28999999165534973,0.5799999833106995,0.07555555555555554
3074,Reacher,0.02,65,0.4000000059604645,40,0.32307805059096656,0.6769219494090335,0.3799999952316284,0.6333333253860474,0.12522222222222223
3074,Reacher,0.03,8,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.009999999776482582,0.25,0.00020000000000000017
3074,Reacher,0.03,16,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.019999999552965164,0.2857142984867096,0.0006999999999999996
3074,Reacher,0.03,32,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.019999999552965164,0.1538461595773697,0.0009999999999999998
3074,Reacher,0.03,65,0.7599999904632568,76,0.6834958673427909,0.3165041326572091,0.10000000149011612,0.4166666567325592,0.014333333333333333
3074,Reacher,0.04,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Reacher,0.04,16,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.009999999776482582,0.3333333432674408,0.00015000000000000015
3074,Reacher,0.04,32,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.009999999776482582,0.125,0.0003999999999999998
3074,Reacher,0.04,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.03999999910593033,0.3333333432674408,0.0026666666666666666
3074,Reacher,0.05,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Reacher,0.05,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Reacher,0.05,32,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.019999999552965164,0.5,0.00040000000000000034
3074,Reacher,0.05,65,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.03999999910593033,0.3076923191547394,0.0019999999999999996
3074,Reacher,0.06,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.009999999776482582,1.0,5.000000000000004e-05
3074,Reacher,0.06,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Reacher,0.06,32,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.019999999552965164,0.5,0.00040000000000000034
3074,Reacher,0.06,65,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.03999999910593033,0.5714285969734192,0.0013999999999999991
3074,Reacher,0.07,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Reacher,0.07,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Reacher,0.07,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3074,Reacher,0.07,65,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.009999999776482582,0.1111111119389534,0.0004499999999999999
3074,Reacher,0.08,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3074,Reacher,0.08,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3074,Reacher,0.08,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3074,Reacher,0.08,65,0.9599999785423279,96,0.9138471026288194,0.08615289737118059,0.009999999776482582,0.25,0.00020000000000000017
3072,Cube,0.0,8,0.09000000357627869,9,0.05311278158811268,0.9468872184118873,0.7300000190734863,0.8021978139877319,0.4693333333333334
3072,Cube,0.0,16,0.05999999865889549,6,0.0313406290627337,0.9686593709372663,0.8199999928474426,0.8723404407501221,0.5599999999999999
3072,Cube,0.0,32,0.05000000074505806,5,0.02454736342580413,0.9754526365741959,0.8799999952316284,0.9263157844543457,0.6623333333333333
3072,Cube,0.0,65,0.03999999910593033,4,0.01808240574933985,0.9819175942506602,0.8999999761581421,0.9375,0.6889444444444445
3072,Cube,0.01,8,0.30000001192092896,30,0.2307049543691453,0.7692950456308547,0.36000001430511475,0.5142857432365417,0.14677777777777778
3072,Cube,0.01,16,0.2199999988079071,22,0.15973857793173502,0.8402614220682649,0.5600000023841858,0.7179487347602844,0.25954444444444447
3072,Cube,0.01,32,0.15000000596046448,15,0.10053686766030076,0.8994631323396992,0.6399999856948853,0.7529411911964417,0.32405555555555554
3072,Cube,0.01,65,0.11999999731779099,12,0.0763260081195623,0.9236739918804378,0.6700000166893005,0.7613636255264282,0.3515222222222223
3072,Cube,0.02,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.02,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.02,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.02,65,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.03,8,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.009999999776482582,0.1666666716337204,0.0003000000000000003
3072,Cube,0.03,16,0.8500000238418579,85,0.7820969631120788,0.21790303688792123,0.019999999552965164,0.13333334028720856,0.0018333333333333333
3072,Cube,0.03,32,0.7900000214576721,79,0.7158127511828283,0.2841872488171717,0.03999999910593033,0.190476194024086,0.004333333333333333
3072,Cube,0.03,65,0.7200000286102295,72,0.6411000245908185,0.3588999754091815,0.05999999865889549,0.2142857164144516,0.009944444444444443
3072,Cube,0.04,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3072,Cube,0.04,16,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3072,Cube,0.04,32,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3072,Cube,0.04,65,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.009999999776482582,0.1666666716337204,0.0003000000000000003
3072,Cube,0.05,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.05,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.009999999776482582,1.0,5.000000000000004e-05
3072,Cube,0.05,32,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Cube,0.05,65,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3072,Cube,0.06,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Cube,0.06,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Cube,0.06,32,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Cube,0.06,65,0.9700000286102295,97,0.927289656713096,0.07271034328690396,0.0,0.0,0.0
3072,Cube,0.07,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.07,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.07,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.07,65,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3072,Cube,0.08,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.08,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.08,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3072,Cube,0.08,65,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.0,8,0.07000000029802322,7,0.038394626806736866,0.9616053731932631,0.7900000214576721,0.8494623899459839,0.549
3073,Cube,0.0,16,0.05000000074505806,5,0.02454736342580413,0.9754526365741959,0.8299999833106995,0.8736842274665833,0.5882222222222222
3073,Cube,0.0,32,0.029999999329447746,3,0.012051814249279914,0.9879481857507201,0.8799999952316284,0.907216489315033,0.6793333333333332
3073,Cube,0.0,65,0.009999999776482582,1,0.0022340928334547497,0.9977659071665452,0.9100000262260437,0.9191918969154358,0.7560000000000001
3073,Cube,0.01,8,0.5,50,0.41884779611252954,0.5811522038874705,0.2800000011920929,0.5600000023841858,0.06172222222222222
3073,Cube,0.01,16,0.4000000059604645,40,0.32307805059096656,0.6769219494090335,0.33000001311302185,0.550000011920929,0.09766666666666667
3073,Cube,0.01,32,0.3400000035762787,34,0.2672143718165486,0.7327856281834514,0.44999998807907104,0.6818181872367859,0.15437777777777778
3073,Cube,0.01,65,0.2199999988079071,22,0.15973857793173502,0.8402614220682649,0.5299999713897705,0.6794871687889099,0.2058888888888889
3073,Cube,0.02,8,0.8100000023841858,81,0.7376400476715523,0.26235995232844767,0.07999999821186066,0.42105263471603394,0.008222222222222221
3073,Cube,0.02,16,0.7400000095367432,74,0.6622053022411578,0.3377946977588422,0.14000000059604645,0.5384615659713745,0.020888888888888887
3073,Cube,0.02,32,0.6200000047683716,62,0.5379951182857937,0.4620048817142063,0.23000000417232513,0.6052631735801697,0.04492222222222222
3073,Cube,0.02,65,0.4699999988079071,47,0.3897804285676282,0.6102195714323718,0.28999999165534973,0.5471698045730591,0.07718888888888889
3073,Cube,0.03,8,0.9399999976158142,94,0.8881590347735402,0.11184096522645981,0.009999999776482582,0.1666666716337204,0.0003000000000000003
3073,Cube,0.03,16,0.9200000166893005,92,0.8635352304245132,0.1364647695754868,0.019999999552965164,0.25,0.0007999999999999996
3073,Cube,0.03,32,0.8399999737739563,84,0.7708713799517315,0.2291286200482685,0.03999999910593033,0.25,0.004666666666666666
3073,Cube,0.03,65,0.6800000071525574,68,0.5993988371260154,0.4006011628739846,0.09000000357627869,0.28125,0.014377777777777778
3073,Cube,0.04,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Cube,0.04,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Cube,0.04,32,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.029999999329447746,0.3333333432674408,0.0013499999999999994
3073,Cube,0.04,65,0.8500000238418579,85,0.7820969631120788,0.21790303688792123,0.05999999865889549,0.4000000059604645,0.0038333333333333327
3073,Cube,0.05,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Cube,0.05,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Cube,0.05,32,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Cube,0.05,65,0.949999988079071,95,0.9008389147209472,0.09916108527905276,0.019999999552965164,0.4000000059604645,0.0005000000000000004
3073,Cube,0.06,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.06,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.06,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.06,65,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.0,0.0,0.0
3073,Cube,0.07,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.07,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.07,32,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Cube,0.07,65,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3073,Cube,0.08,8,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.08,16,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.08,32,1.0,100,0.9736572792168257,0.026342720783174345,0.0,,0.0
3073,Cube,0.08,65,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.0,8,0.12999999523162842,13,0.08429987745807718,0.9157001225419228,0.7300000190734863,0.8390804529190063,0.42880000000000007
3074,Cube,0.0,16,0.09000000357627869,9,0.05311278158811268,0.9468872184118873,0.8299999833106995,0.9120879173278809,0.5505555555555556
3074,Cube,0.0,32,0.019999999552965164,2,0.0066406435950121315,0.9933593564049878,0.9100000262260437,0.9285714030265808,0.7210000000000001
3074,Cube,0.0,65,0.0,0,0.0,1.0,0.9599999785423279,0.9599999785423279,0.7997777777777778
3074,Cube,0.01,8,0.23999999463558197,24,0.17719408215004157,0.8228059178499585,0.5099999904632568,0.6710526347160339,0.2197777777777778
3074,Cube,0.01,16,0.15000000596046448,15,0.10053686766030076,0.8994631323396992,0.6600000262260437,0.7764706015586853,0.34611111111111115
3074,Cube,0.01,32,0.10000000149011612,10,0.06071866701544723,0.9392813329845527,0.7300000190734863,0.8111110925674438,0.43300000000000005
3074,Cube,0.01,65,0.07000000029802322,7,0.038394626806736866,0.9616053731932631,0.8399999737739563,0.9032257795333862,0.5871111111111111
3074,Cube,0.02,8,0.6000000238418579,60,0.5178095064343315,0.48219049356566845,0.1899999976158142,0.4749999940395355,0.04833333333333333
3074,Cube,0.02,16,0.4300000071525574,43,0.3514698580193582,0.6485301419806417,0.2800000011920929,0.4912280738353729,0.07697777777777778
3074,Cube,0.02,32,0.3199999928474426,32,0.24888221660795812,0.7511177833920419,0.4099999964237213,0.6029411554336548,0.13572222222222222
3074,Cube,0.02,65,0.23000000417232513,23,0.16844024034878263,0.8315597596512174,0.5400000214576721,0.701298713684082,0.22584444444444443
3074,Cube,0.03,8,0.9300000071525574,93,0.8757398869332069,0.12426011306679308,0.009999999776482582,0.1428571492433548,0.0003499999999999998
3074,Cube,0.03,16,0.8700000047683716,87,0.8048062640785283,0.1951937359214717,0.03999999910593033,0.3076923191547394,0.003444444444444444
3074,Cube,0.03,32,0.7699999809265137,77,0.6942151711258685,0.3057848288741315,0.10000000149011612,0.43478259444236755,0.013944444444444443
3074,Cube,0.03,65,0.6700000166893005,67,0.5890728630443055,0.4109271369556945,0.15000000596046448,0.4545454680919647,0.02445555555555555
3074,Cube,0.04,8,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.04,16,0.9800000190734863,98,0.9413516316431647,0.05864836835683529,0.009999999776482582,0.5,0.00010000000000000009
3074,Cube,0.04,32,0.9100000262260437,91,0.8515117505459098,0.14848824945409023,0.07000000029802322,0.7777777910232544,0.003149999999999999
3074,Cube,0.04,65,0.8799999952316284,88,0.8163055403243499,0.18369445967565012,0.09000000357627869,0.75,0.005166666666666666
3074,Cube,0.05,8,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
3074,Cube,0.05,16,0.9900000095367432,99,0.956418226465944,0.04358177353405601,0.0,0.0,0.0
