task,training_seed,evidence_split,sigma_max,sigma_eval,clean_success,stress_success,ir_raw_q90,ir_reference_raw_q90,ir_relative_q90,neg_ir_relative_q90,sr,ir_only_pass,ir_and_sr_pass,natural_sr_veto,different_state_pair_count,retention_pp,retention_ratio,exposure_good,retention_pp_centered,retention_ratio_centered,neg_ir_relative_q90_centered,sr_centered,exposure_good_centered
TwoRoom,3074,replication,0.5,0.32,79.0,79.0,0.3651719093322754,2.115244150161743,0.17263818425137936,-0.17263818425137936,0.9672130346298218,True,True,False,61,0.0,1.0,-0.64,-1.4999999999968754,-0.015040980984666552,-0.0313191932009447,-0.06454918719828129,0.02482142857142844
TwoRoom,3074,replication,0.5,0.64,79.0,78.0,0.6577923893928528,2.164813995361328,0.3038563085800177,-0.3038563085800177,0.9672130346298218,False,False,False,61,-1.0,0.9873417721518988,-1.28,3.4166666666781236,0.03287191818779134,0.12479761785298904,0.1997950505465269,0.42196428571428535
TwoRoom,3074,replication,0.7,0.08,88.6666666667,89.3333333333,0.05668649822473526,1.7220919132232666,0.03291723153071095,-0.03291723153071095,0.9999999403953552,True,True,False,61,0.6666666666000083,1.0075187969917265,-0.1142857142857143,-2.1250000000343707,-0.023085139012055667,-0.0838425239726924,-0.06454919464886189,-0.39875000000000005
TwoRoom,3074,replication,0.7,0.16,88.6666666667,89.6666666667,0.10890854895114899,1.983575701713562,0.05490516387000788,-0.05490516387000788,0.9836065173149109,True,True,False,61,1.0,1.0112781954887176,-0.2285714285714286,-1.9583333332968795,-0.021021931562234863,-0.07094620855799617,-0.07889343984425068,-0.25375000000000014
TwoRoom,3074,replication,0.7,0.32,88.6666666667,91.0,0.1976943463087082,2.115244150161743,0.09346171518478914,-0.09346171518478914,0.9836065173149109,True,True,False,61,2.333333333300004,1.0263157894732984,-0.4571428571428572,-0.2500000000218723,-0.0007132312308437694,-0.017183827481471597,-0.060450801625847816,0.03624999999999989
TwoRoom,3074,replication,0.7,0.64,88.6666666667,89.6666666667,0.41486552357673645,2.164813995361328,0.19164026307372956,-0.19164026307372956,0.9836065173149109,True,True,False,61,1.0,1.0112781954887176,-0.9142857142857144,4.3333333333531225,0.04482030180513452,0.1719725600121601,0.20389343611896038,0.6162499999999995
TwoRoom,3074,replication,1.0,0.08,73.6666666667,75.0,0.12038145214319229,1.7220919132232666,0.06990419687754786,-0.06990419687754786,0.9836065173149109,True,True,False,61,1.3333333333000041,1.0180995475108516,-0.08,-1.291666666659376,-0.01311252648479777,-0.04246350825720169,-0.044057371094822884,-0.4930357142857143
TwoRoom,3074,replication,1.0,0.16,73.6666666667,73.3333333333,0.23333221673965454,1.983575701713562,0.11763212089061416,-0.11763212089061416,0.9836065173149109,True,True,False,61,-0.3333333333999917,0.9954751131212691,-0.16,-3.1250000000218723,-0.0374331519215505,-0.05530718451627481,-0.04200819320976734,-0.3137500000000001
TwoRoom,3074,replication,1.0,0.32,73.6666666667,75.0,0.4584845006465912,2.115244150161743,0.21675252032326053,-0.21675252032326053,0.9344261884689331,True,False,True,61,1.3333333333000041,1.0180995475108516,-0.32,-1.0833333333468733,-0.009537611185157724,-0.06210865155761536,-0.07274588383734226,0.044821428571428346
TwoRoom,3074,replication,1.0,0.64,73.6666666667,75.6666666667,0.6106928586959839,2.164813995361328,0.2820994598171255,-0.2820994598171255,0.9016392827033997,True,False,True,61,2.0,1.027149321266956,-0.64,5.5000000000281215,0.06008328959150577,0.1598793443310918,0.1588114481419325,0.7619642857142854
TwoRoom,3074,replication,1.5,0.08,72.3333333333,73.0,0.09031277894973755,1.7220919132232666,0.05244364615864068,-0.05244364615864068,0.9672130346298218,True,True,False,61,0.6666666666999959,1.009216589862216,-0.05333333333333334,0.2083333333406241,0.00768735674394061,-0.061262347944020246,-0.0604508388787508,-0.5663690476190477
TwoRoom,3074,replication,1.5,0.16,72.3333333333,72.3333333333,0.1703496277332306,1.983575701713562,0.08588007384143179,-0.08588007384143179,0.9672130346298218,True,True,False,61,0.0,1.0,-0.10666666666666667,-0.6250000000218723,-0.0032254241654456894,-0.05981452787281821,-0.05840166099369526,-0.3604166666666667
TwoRoom,3074,replication,1.5,0.32,72.3333333333,68.6666666667,0.3177242875099182,2.115244150161743,0.15020690991421642,-0.15020690991421642,0.9508196115493774,True,True,False,61,-3.6666666666000083,0.9493087557612668,-0.21333333333333335,-3.9166666666468775,-0.048645562057368696,-0.03182243155429701,-0.05635244585573673,0.051488095238094944
TwoRoom,3074,replication,1.5,0.64,72.3333333333,71.0,0.5473085045814514,2.164813995361328,0.2528201063713561,-0.2528201063713561,0.9180327653884888,True,False,True,61,-1.3333333333000041,0.98156682027695,-0.4266666666666667,4.333333333328126,0.044183629478873665,0.15289930737113544,0.1752049457281828,0.8752976190476187
PushT,3072,development,0.1,0.08,88.6667,90.6667,0.1963435560464859,3.787796974182129,0.05183581838857161,-0.05183581838857161,1.0,True,True,False,98,2.0,1.0225563824976005,-0.7999999999999999,34.06251875,0.33981414772019336,0.1703462280595413,0.2560586661566049,1.486964285714286
PushT,3072,development,0.1,0.16,88.6667,84.3333,0.6108828783035278,4.335439682006836,0.14090448100081873,-0.14090448100081873,1.0,True,True,False,98,-4.333400000000012,0.9511270860424488,-1.5999999999999999,28.56248124999999,0.25592109520246,0.13526979043692605,0.2598851949442178,0.94625
PushT,3072,development,0.1,0.32,88.6667,13.6667,3.5703721046447754,5.003432750701904,0.713584509383864,-0.713584509383864,0.3163265287876129,False,False,False,98,-75.0,0.1541356563399788,-3.1999999999999997,-29.812468749999994,-0.31052197624259226,-0.2705248426297717,-0.31409437279216945,-0.13517857142857137
PushT,3072,development,0.1,0.64,88.6667,3.3333,5.015010833740234,5.1894612312316895,0.9663837169759432,-0.9663837169759432,0.0714285671710968,False,False,False,98,-85.33340000000001,0.03759359488962598,-6.3999999999999995,-32.812531250000006,-0.28521326668006075,-0.0350911758666958,-0.20184948830865324,-2.298035714285714
PushT,3072,development,0.2,0.08,66.3333,65.6667,0.19795182347297668,3.787796974182129,0.052260410159844686,-0.052260410159844686,1.0,True,True,False,98,-0.6665999999999883,0.9899507487189694,-0.39999999999999997,13.062518750000004,0.18524477764431935,0.120998302761478,0.08514030766673386,0.38696428571428587
PushT,3072,development,0.2,0.16,66.3333,64.3333,0.39027664065361023,4.335439682006836,0.09002008314712724,-0.09002008314712724,1.0,True,True,False,98,-2.0,0.9698492310800156,-0.7999999999999999,12.562481249999996,0.15267950394278396,0.1372308547638274,0.08896683645434678,0.24624999999999986
PushT,3072,development,0.2,0.32,66.3333,42.6667,1.7062408924102783,5.003432750701904,0.3410140552345625,-0.3410140552345625,0.9591836333274841,False,False,False,98,-23.666599999999995,0.6432169061391488,-1.5999999999999999,3.1875312499999993,0.05659553725933497,0.0531222779927395,0.15784437325783074,-0.0351785714285715
PushT,3072,development,0.2,0.64,66.3333,3.3333,6.194766998291016,5.1894612312316895,1.193720643100502,-1.193720643100502,0.11224489659070969,False,False,False,98,-62.99999999999999,0.05025077902049197,-3.1999999999999997,-28.81253125,-0.3945198188464377,-0.31135143551804495,-0.3319515173789114,-0.5980357142857144
PushT,3072,development,0.3,0.08,14.6667,14.6667,0.2305026799440384,3.787796974182129,0.06085402188004259,-0.06085402188004259,1.0,True,True,False,98,0.0,1.0,-0.26666666666666666,-5.604156250000001,0.06315763937706498,0.18095972997062543,0.06983417202718556,0.020297619047619064
PushT,3072,development,0.3,0.16,14.6667,13.3333,0.4915345013141632,4.335439682006836,0.11337592894076116,-0.11337592894076116,0.9897959232330322,True,True,False,98,-1.333400000000001,0.9090865702577948,-0.5333333333333333,-6.1041937499999985,-0.04021954642772185,0.18243004789953882,0.0634566240478307,0.012916666666666576
PushT,3072,development,0.3,0.32,14.6667,15.0,1.0237188339233398,5.003432750701904,0.20460329636282767,-0.20460329636282767,0.9897959232330322,True,True,False,98,0.3332999999999995,1.0227249483523901,-1.0666666666666667,7.854156250000001,0.3039671899242913,0.2580880757938196,0.17315052752383053,-0.0018452380952382885
PushT,3072,development,0.3,0.64,14.6667,3.6667,8.159919738769531,5.1894612312316895,1.5724021001757864,-1.5724021001757864,0.15306122601032257,False,False,False,98,-11.0,0.2500017045415806,-2.1333333333333333,3.854193750000002,-0.32690528287363396,-0.621477853663984,-0.3064413235988468,-0.03136904761904802
PushT,3072,development,0.4,0.08,11.0,12.0,0.2556833326816559,3.787796974182129,0.06750185778815763,-0.06750185778815763,0.9795918464660645,True,True,False,98,1.0,1.0909090909090908,-0.19999999999999998,-6.520856250000001,0.04800412698318812,0.0583360831652916,0.026466842042282224,-0.16303571428571428
PushT,3072,development,0.4,0.16,11.0,11.6667,0.5211513638496399,4.335439682006836,0.12020726894495823,-0.12020726894495823,0.9795918464660645,True,True,False,98,0.6667000000000005,1.060609090909091,-0.39999999999999997,-6.0207937499999975,0.005240370920606696,0.0596228969981229,0.03029337082989514,-0.10375000000000001
PushT,3072,development,0.4,0.32,11.0,9.3333,1.1377673149108887,5.003432750701904,0.22739734330421,-0.22739734330421,0.9489795565605164,True,False,True,98,-1.6667000000000005,0.8484818181818181,-0.7999999999999999,3.9374562500000003,0.023661456450751572,0.11931821795521863,0.10937498440034688,0.01482142857142843
PushT,3072,development,0.4,0.64,11.0,6.6667,5.564273357391357,5.1894612312316895,1.0722256337332168,-1.0722256337332168,0.3163265287876129,False,False,False,98,-4.3333,0.6060636363636364,-1.5999999999999999,8.604193750000002,-0.07690595435454595,-0.23727719811863307,-0.16613519727252424,0.2519642857142854
PushT,3072,development,0.5,0.08,8.3333,9.0,0.19164259731769562,3.787796974182129,0.05059473847831445,-0.05059473847831445,1.0,True,True,False,98,0.6667000000000005,1.0800043200172802,-0.16,-9.020856250000001,-0.19139025483979344,-0.12187130453648751,-0.1061862229835242,-0.27303571428571427
PushT,3072,development,0.5,0.16,8.3333,10.0,0.39959442615509033,4.335439682006836,0.09216929664908212,-0.09216929664908212,1.0,True,True,False,98,1.6667000000000005,1.2000048000192,-0.32,-7.187493749999998,-0.08385353090045522,-0.10945363771762323,-0.10235969419591129,-0.17375000000000007
PushT,3072,development,0.5,0.32,8.3333,8.0,0.8310393691062927,5.003432750701904,0.16609384207066852,-0.16609384207066852,0.9897959232330322,True,True,False,98,-0.3332999999999995,0.9600038400153601,-0.64,3.104156250000001,-0.09330613264687737,-0.01649278782286223,-0.0028698674868792295,0.02482142857142844
PushT,3072,development,0.5,0.64,8.3333,10.6667,2.0239739418029785,5.1894612312316895,0.39001619852598834,-0.39001619852598834,0.8469387292861938,False,False,False,98,2.333400000000001,1.2800091200364803,-1.28,13.104193750000002,0.36854991838712703,0.2478177300769731,0.21141578466631472,0.42196428571428535
PushT,3072,development,0.7,0.08,9.0,8.3333,0.22931398451328278,3.787796974182129,0.06054019950813146,-0.06054019950813146,1.0,True,True,False,98,-0.6667000000000005,0.9259222222222222,-0.1142857142857143,-8.187531250000001,-0.09509461039054923,-0.14077430628243448,-0.11128826136700809,-0.39875000000000005
PushT,3072,development,0.7,0.16,9.0,7.3333,0.4363906979560852,4.335439682006836,0.10065661846645364,-0.10065661846645364,0.9897959232330322,True,True,False,98,-1.6666999999999996,0.8148111111111112,-0.2285714285714286,-8.354168749999998,-0.21866947756424182,-0.1268985002511247,-0.11766580934636295,-0.25375000000000014
PushT,3072,development,0.7,0.32,9.0,7.0,0.8603898882865906,5.003432750701904,0.171959918551097,-0.171959918551097,0.9693877100944519,True,True,False,98,-2.0,0.7777777777777778,-0.4571428571428572,3.60418125,-0.025154452640157476,-0.03131640501942062,-0.02838011900894344,0.03624999999999989
PushT,3072,development,0.7,0.64,9.0,9.0,1.7119367122650146,5.1894612312316895,0.32988717633385156,-0.32988717633385156,0.8979591727256775,False,False,False,98,0.0,1.0,-0.9142857142857144,12.93751875,0.33891854059494897,0.2989892115529799,0.2573341897223145,0.6162499999999995
PushT,3072,development,1.0,0.08,9.3333,6.6667,0.20595626533031464,3.787796974182129,0.054373628453194815,-0.054373628453194815,1.0,True,True,False,98,-2.6666,0.7142918367565598,-0.08,-8.937481250000001,-0.17709989665942882,-0.14373449634649937,-0.11383928055875003,-0.4930357142857143
PushT,3072,development,1.0,0.16,9.3333,8.3333,0.46630826592445374,4.335439682006836,0.10755731831762075,-0.10755731831762075,0.9897959232330322,True,True,False,98,-1.0,0.892856760202715,-0.16,-6.437518749999999,-0.010998729275855323,-0.14292596122129336,-0.12021682853810489,-0.3137500000000001
PushT,3072,development,1.0,0.32,9.3333,6.6667,0.8645435571670532,5.003432750701904,0.17279008237809754,-0.17279008237809754,0.9489795565605164,True,False,True,98,-2.6666,0.7142918367565598,-0.32,4.187531250000001,0.04098470553540734,-0.04127332996542271,-0.05133929173462093,0.044821428571428346
PushT,3072,development,1.0,0.64,9.3333,6.3333,1.5143669843673706,5.1894612312316895,0.29181583923461435,-0.29181583923461435,0.9285714030265808,True,False,True,98,-2.999999999999999,0.6785702806081451,-0.64,11.187468750000003,0.1471139203998768,0.3279337875332156,0.28539540083147585,0.7619642857142854
PushT,3072,development,1.5,0.08,8.0,5.6667,0.28571462631225586,3.787796974182129,0.0754302905513958,-0.0754302905513958,0.9897959232330322,True,True,False,98,-2.3333000000000004,0.7083375,-0.05333333333333334,-8.85415625,-0.17263592983499365,-0.12426023679151496,-0.1061862229835242,-0.5663690476190477
PushT,3072,development,1.5,0.16,8.0,6.6667,0.6088594794273376,4.335439682006836,0.1404377696578867,-0.1404377696578867,0.9897959232330322,True,True,False,98,-1.3333000000000004,0.8333375,-0.10666666666666667,-7.020793749999998,-0.060099685897575306,-0.13527549090837393,-0.10235969419591129,-0.3604166666666667
PushT,3072,development,1.5,0.32,8.0,5.3333,1.2156784534454346,5.003432750701904,0.2429688803701606,-0.2429688803701606,0.9387754797935486,True,False,True,98,-2.6666999999999996,0.6666625,-0.21333333333333335,3.937456250000002,0.003773672359842606,-0.0709212063043004,-0.0436862341593951,0.051488095238094944
PushT,3072,development,1.5,0.64,8.0,6.0,1.7116068601608276,5.1894612312316895,0.32982361441682595,-0.32982361441682595,0.8775510191917419,False,False,False,98,-2.0,0.75,-0.4266666666666667,11.937493750000003,0.2289619433727268,0.33045693400418935,0.2522321513388306,0.8752976190476187
PushT,3073,replication,0.1,0.08,76.6666666667,76.0,0.2331722229719162,4.869478225708008,0.047884436928150274,-0.047884436928150274,1.0,True,True,False,98,-0.6666666666999959,0.991304347825656,-0.7999999999999999,30.20833333332469,0.34534847269376245,0.2321134336051482,0.2946428523864597,1.486964285714286
PushT,3073,replication,0.1,0.16,76.6666666667,67.6666666667,0.984988808631897,5.696414470672607,0.17291382389799909,-0.17291382389799909,1.0,True,True,False,98,-9.0,0.882608695652225,-1.5999999999999999,23.833333333352186,0.28722801590043845,0.15090811693982953,0.2984693811740726,0.94625
PushT,3073,replication,0.1,0.32,76.6666666667,3.33333333333,4.897165298461914,6.164155960083008,0.7944583703226042,-0.7944583703226042,0.15306122601032257,False,False,False,98,-73.33333333336999,0.04347826086950284,-3.1999999999999997,-29.62500000000781,-0.39808019552787544,-0.320660694954538,-0.42346937977708876,-0.13517857142857137
PushT,3073,replication,0.1,0.64,76.6666666667,1.66666666667,5.816588401794434,6.325850963592529,0.9194950110698025,-0.9194950110698025,0.08163265138864517,False,False,False,98,-75.00000000003,0.021739130434816636,-6.3999999999999995,-24.416666666669066,-0.2344962930663259,-0.0623608555904398,-0.16964285378344357,-2.298035714285714
PushT,3073,replication,0.2,0.08,72.6666666667,71.3333333333,0.16173478960990906,4.869478225708008,0.033213987641641685,-0.033213987641641685,1.0,True,True,False,98,-1.3333333333999917,0.98165137614588,-0.39999999999999997,16.37499999995719,0.1828634308106203,0.0908383458223958,0.07780611491762102,0.38696428571428587
PushT,3073,replication,0.2,0.16,72.6666666667,64.6666666667,0.33629658818244934,5.696414470672607,0.059036537792998924,-0.059036537792998924,1.0,True,True,False,98,-8.0,0.8899082568807845,-0.7999999999999999,11.666666666684682,0.1416955069256317,0.10883986597556872,0.08163264370523393,0.24624999999999986
PushT,3073,replication,0.2,0.32,72.6666666667,45.6666666667,1.471278190612793,6.164155960083008,0.23868283024314985,-0.23868283024314985,0.9795918464660645,True,True,False,98,-26.999999999999993,0.6284403669726476,-1.5999999999999999,3.5416666666946863,0.03404984037190306,0.07916930805565547,0.18622450320981443,-0.0351785714285715
PushT,3073,replication,0.2,0.64,72.6666666667,3.66666666667,6.1995625495910645,6.325850963592529,0.9800361382637216,-0.9800361382637216,0.12244898080825806,False,False,False,98,-69.00000000003,0.050458715596353,-3.1999999999999997,-31.58333333333657,-0.3586087781081557,-0.2788475198536199,-0.3456632618326694,-0.5980357142857144
PushT,3073,replication,0.3,0.08,16.0,13.6666666667,0.2451799362897873,4.869478225708008,0.05035035067933564,-0.05035035067933564,1.0,True,True,False,98,-2.3333333333000006,0.85416666666875,-0.26666666666666666,-6.458333333307814,-0.025756599768062216,0.13570710895511073,0.05739795393310487,0.020297619047619064
PushT,3073,replication,0.3,0.16,16.0,16.0,0.5250059962272644,5.696414470672607,0.09216429017414424,-0.09216429017414424,1.0,True,True,False,98,0.0,1.0,-0.5333333333333333,-2.166666666680312,0.17065192894329484,0.1377172397648323,0.06122448272071779,0.012916666666666576
PushT,3073,replication,0.3,0.32,16.0,12.0,1.147533655166626,6.164155960083008,0.1861623331073494,-0.1861623331073494,0.9897959232330322,True,True,False,98,-4.0,0.75,-1.0666666666666667,4.708333333329685,0.07447415229770304,0.19369493136186477,0.17602041899226606,-0.0018452380952382885
PushT,3073,replication,0.3,0.64,16.0,4.33333333333,7.782776832580566,6.325850963592529,1.2303130246623184,-1.2303130246623184,0.19387754797935486,False,False,False,98,-11.66666666667,0.270833333333125,-2.1333333333333333,3.916666666658438,-0.2193694814729361,-0.4671192800818078,-0.2946428556460887,-0.03136904761904802
PushT,3073,replication,0.4,0.08,11.3333333333,10.6666666667,0.22845374047756195,4.869478225708008,0.046915445534073716,-0.046915445534073716,1.0,True,True,False,98,-0.6666666666000012,0.9411764705939445,-0.19999999999999998,-7.541666666642814,-0.0655850311398124,-0.01000331664090709,0.0038265360053628683,-0.16303571428571428
PushT,3073,replication,0.4,0.16,11.3333333333,10.0,0.41806644201278687,5.696414470672607,0.07339115581655059,-0.07339115581655059,0.9897959232330322,True,True,False,98,-1.3333333333000006,0.8823529411790657,-0.39999999999999997,-6.250000000015312,-0.07383336517458416,0.007345043381146166,-0.00255101197399199,-0.10375000000000001
PushT,3073,replication,0.4,0.32,11.3333333333,11.0,0.8580186367034912,6.164155960083008,0.13919482930992177,-0.13919482930992177,0.9693877100944519,True,True,False,98,-0.3333333333000006,0.9705882352969722,-0.7999999999999999,5.624999999994685,0.16822415229773058,0.0915171044180127,0.10204078792594373,0.01482142857142843
PushT,3073,replication,0.4,0.64,11.3333333333,6.66666666667,4.446486473083496,6.325850963592529,0.7029072449974827,-0.7029072449974827,0.43877550959587097,False,False,False,98,-4.66666666663,0.5882352941196712,-1.5999999999999999,8.16666666666344,-0.02880575598333457,-0.08885883115825183,-0.10331631195731461,0.2519642857142854
PushT,3073,replication,0.5,0.08,13.3333333333,10.6666666667,0.17964088916778564,4.869478225708008,0.0368911987775993,-0.0368911987775993,1.0,True,True,False,98,-2.666666666600001,0.8000000000044999,-0.16,-8.458333333325314,-0.14867326643568723,-0.09916542440496018,-0.10076530301012099,-0.27303571428571427
PushT,3073,replication,0.5,0.16,13.3333333333,10.6666666667,0.338012158870697,5.696414470672607,0.059337704552735265,-0.059337704552735265,1.0,True,True,False,98,-2.666666666600001,0.8000000000044999,-0.32,-6.499999999997812,-0.09809807105558022,-0.07778785987556602,-0.09693877422250807,-0.17375000000000007
PushT,3073,replication,0.5,0.32,13.3333333333,9.0,0.6752980947494507,6.164155960083008,0.1095524024898872,-0.1095524024898872,1.0,True,True,False,98,-4.333333333300001,0.6750000000016875,-0.64,2.7083333333121846,-0.06927584770398443,0.02197317671751975,0.028061238816007972,0.02482142857142844
PushT,3073,replication,0.5,0.64,13.3333333333,11.6666666667,2.276559591293335,6.325850963592529,0.3598819517556968,-0.3598819517556968,0.8163264989852905,False,False,False,98,-1.6666666666000012,0.8750000000046875,-1.28,12.250000000010937,0.31604718519525143,0.1549801075630065,0.1696428384166211,0.42196428571428535
PushT,3073,replication,0.7,0.08,11.0,10.0,0.23347124457359314,4.869478225708008,0.047945844246925884,-0.047945844246925884,1.0,True,True,False,98,-1.0,0.9090909090909091,-0.1142857142857143,-7.791666666667814,-0.08541569067884358,-0.11697017315754843,-0.11607143306173384,-0.39875000000000005
PushT,3073,replication,0.7,0.16,11.0,9.66666666667,0.45585396885871887,5.696414470672607,0.08002471926957479,-0.08002471926957479,1.0,True,True,False,98,-1.3333333333299997,0.8787878787881819,-0.2285714285714286,-6.166666666670312,-0.06514352560146375,-0.1052249778756672,-0.11224490427412093,-0.25375000000000014
PushT,3073,replication,0.7,0.32,11.0,9.0,0.8370528817176819,6.164155960083008,0.13579359236498129,-0.13579359236498129,0.9795918464660645,True,True,False,98,-2.0,0.8181818181818182,-0.4571428571428572,4.041666666669686,0.028072637146580814,-0.011018116440836029,-0.007653044769540429,0.03624999999999989
PushT,3073,replication,0.7,0.64,11.0,8.0,1.7389681339263916,6.325850963592529,0.27489868856139,-0.27489868856139,0.8979591727256775,True,False,True,98,-3.0,0.7272727272727273,-0.9142857142857144,9.916666666668439,0.12248657913372574,0.2332132674740517,0.2359693821053952,0.6162499999999995
PushT,3073,replication,1.0,0.08,7.66666666667,7.33333333333,0.2669903039932251,4.869478225708008,0.05482934548996889,-0.05482934548996889,1.0,True,True,False,98,-0.3333333333400006,0.956521739129584,-0.08,-8.875000000002814,-0.19378196208882936,-0.10749810906085389,-0.11096937977708876,-0.4930357142857143
PushT,3073,replication,1.0,0.16,7.66666666667,7.66666666667,0.541988730430603,5.696414470672607,0.09514559258652529,-0.09514559258652529,0.9795918464660645,True,True,False,98,0.0,1.0,-0.16,-6.583333333335312,-0.09972850583830639,-0.10399028585288017,-0.1275510045234114,-0.3137500000000001
PushT,3073,replication,1.0,0.32,7.66666666667,8.0,1.0399712324142456,6.164155960083008,0.16871267358398265,-0.16871267358398265,0.9489795565605164,True,False,True,98,0.3333333333299997,1.0434782608691116,-0.32,4.625000000004684,0.09757197838521336,-0.02758163232009983,-0.033163281390443444,0.044821428571428346
PushT,3073,replication,1.0,0.64,7.66666666667,7.33333333333,1.8053820133209229,6.325850963592529,0.28539749414134535,-0.28539749414134535,0.9285714030265808,True,False,True,98,-0.3333333333400006,0.956521739129584,-0.64,10.833333333333437,0.19593848954192172,0.23907002723383386,0.2716836656909436,0.7619642857142854
PushT,3073,replication,1.5,0.08,7.66666666667,8.0,0.26742422580718994,4.869478225708008,0.054918456025811115,-0.054918456025811115,0.9795918464660645,True,True,False,98,0.3333333333299997,1.0434782608691116,-0.05333333333333334,-7.458333333335314,-0.008999353393148724,-0.12502186511838537,-0.10586734139360487,-0.5663690476190477
PushT,3073,replication,1.5,0.16,7.66666666667,5.66666666667,0.5213803052902222,5.696414470672607,0.0915278036692193,-0.0915278036692193,0.9795918464660645,True,True,False,98,-2.0,0.7391304347827221,-0.10666666666666667,-7.833333333337812,-0.26277198409943114,-0.11780714245726343,-0.10204081260599196,-0.3604166666666667
PushT,3073,replication,1.5,0.32,7.66666666667,7.0,0.9294959902763367,6.164155960083008,0.1507904725797723,-0.1507904725797723,0.9285714030265808,True,False,True,98,-0.6666666666700003,0.9130434782604726,-0.21333333333333335,4.375000000002185,0.06496328273272756,-0.02709407683757875,-0.028061243006959558,0.051488095238094944
PushT,3073,replication,1.5,0.64,7.66666666667,6.66666666667,1.499921202659607,6.325850963592529,0.2371097914402623,-0.2371097914402623,0.8673469424247742,True,False,True,98,-1.0,0.8695652173913611,-0.4266666666666667,10.916666666670936,0.20680805475985187,0.26992308441322765,0.2359693970065564,0.8752976190476187
PushT,3074,replication,0.1,0.08,85.6666666667,88.0,0.21366354823112488,3.2762370109558105,0.06521614508249225,-0.06521614508249225,1.0,True,True,False,98,2.333333333300004,1.0272373540852036,-0.7999999999999999,36.61458333334812,0.3695546393886887,0.14960131576547342,0.26498723961412907,1.486964285714286
PushT,3074,replication,0.1,0.16,85.6666666667,80.3333333333,0.5914584994316101,4.629120349884033,0.12776909104262693,-0.12776909104262693,1.0,True,True,False,98,-5.333333333399992,0.9377431906607248,-1.5999999999999999,29.697916666651874,0.25506057362358503,0.12242552088729536,0.267538258805871,0.94625
PushT,3074,replication,0.1,0.32,85.6666666667,10.3333333333,3.6102442741394043,5.451578140258789,0.6622383796498282,-0.6622383796498282,0.29591837525367737,False,False,False,98,-75.33333333339999,0.12062256809294919,-3.1999999999999997,-30.427083333348126,-0.36383919524520014,-0.2534936578400933,-0.30133927799761295,-0.13517857142857137
PushT,3074,replication,0.1,0.64,85.6666666667,1.0,4.962695598602295,4.909469127655029,1.010841593981606,-1.010841593981606,0.0714285671710968,False,False,False,98,-84.6666666667,0.011673151750968221,-6.3999999999999995,-35.88541666665188,-0.2607760177670738,-0.018533178812675466,-0.23118622042238712,-2.298035714285714
PushT,3074,replication,0.2,0.08,16.0,17.3333333333,0.34816810488700867,3.2762370109558105,0.10627073185570111,-0.10627073185570111,1.0,True,True,False,98,1.3333333333000006,1.08333333333125,-0.39999999999999997,-2.3020833333518738,0.12705301811657166,0.3507109547598922,0.14508928172290325,0.38696428571428587
PushT,3074,replication,0.2,0.16,16.0,15.3333333333,0.7304929494857788,4.629120349884033,0.1578038362092009,-0.1578038362092009,1.0,True,True,False,98,-0.6666666666999994,0.95833333333125,-0.7999999999999999,-3.5520833333481243,-0.02294688422405322,0.33455500148834894,0.1476403009146452,0.24624999999999986
PushT,3074,replication,0.2,0.32,16.0,16.0,2.3980941772460938,5.451578140258789,0.4398899026204282,-0.4398899026204282,0.7448979616165161,False,False,False,98,0.0,1.0,-1.5999999999999999,6.989583333351874,0.2169406361436872,0.21101904495693435,0.027742350473999977,-0.0351785714285715
PushT,3074,replication,0.2,0.64,16.0,4.0,10.460888862609863,4.909469127655029,2.1307576421417336,-2.1307576421417336,0.10204081237316132,False,False,False,98,-12.0,0.25,-3.1999999999999997,-1.1354166666518744,-0.3210467700362055,-0.8962850012051753,-0.3204719331115484,-0.5980357142857144
PushT,3074,replication,0.3,0.08,16.0,15.3333333333,0.24718628823757172,3.2762370109558105,0.07544823143471464,-0.07544823143471464,1.0,True,True,False,98,-0.6666666666999994,0.95833333333125,-0.26666666666666666,-3.635416666676874,0.043719684783759205,0.21934574402090112,0.06855866871774197,0.020297619047619064
PushT,3074,replication,0.3,0.16,16.0,16.3333333333,0.5549030303955078,4.629120349884033,0.11987224104238486,-0.11987224104238486,1.0,True,True,False,98,0.3333333333000006,1.02083333333125,-0.5333333333333333,-1.885416666673125,0.08121978244313433,0.2102988854951875,0.07110968790948391,0.012916666666666576
PushT,3074,replication,0.3,0.32,16.0,12.3333333333,1.5481290817260742,5.451578140258789,0.2839781512610922,-0.2839781512610922,0.9795918464660645,True,True,False,98,-3.6666666666999994,0.77083333333125,-1.0666666666666667,3.9895833333268733,0.029440636142124776,0.2047430851562928,0.18590562231838703,-0.0018452380952382885
PushT,3074,replication,0.3,0.64,16.0,6.0,8.378856658935547,4.909469127655029,1.706672644448962,-1.706672644448962,0.17346937954425812,False,False,False,98,-10.0,0.375,-2.1333333333333333,1.5312500000231255,-0.15438010336901786,-0.6343877146723813,-0.3255739789456129,-0.03136904761904802
PushT,3074,replication,0.4,0.08,12.6666666667,12.0,0.20768994092941284,3.2762370109558105,0.0633928315426793,-0.0633928315426793,1.0,True,True,False,98,-0.6666666666999994,0.9473684210501385,-0.19999999999999998,-5.802083333326874,-0.08073206960116552,-0.10049990484038296,-0.05899234674870968,-0.16303571428571428
